session_id,user_id,has_buy,has_cart,has_fav,raw_sequence,compressed_sequence,raw_length,compressed_length
1002250_022,1002250,False,True,False,pv→pv→pv→pv→cart→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv,pv→cart→pv→cart→pv→cart→pv,20,7
1002250_023,1002250,False,False,False,pv→pv→pv,pv,3,1
1002251_001,1002251,True,False,False,pv→pv→pv→pv→buy→buy→buy→buy→pv,pv→buy→pv,9,3
1002251_002,1002251,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv,pv→cart→pv,20,3
1002251_003,1002251,False,True,False,pv→pv→cart,pv→cart,3,2
1002251_004,1002251,False,False,False,pv→pv,pv,2,1
1002251_005,1002251,False,False,False,pv,pv,1,1
1002251_006,1002251,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,15,1
1002251_007,1002251,False,False,False,pv→pv,pv,2,1
1002251_008,1002251,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002251_009,1002251,False,False,False,pv,pv,1,1
1002251_010,1002251,False,False,False,pv→pv→pv,pv,3,1
1002251_011,1002251,False,False,False,pv→pv→pv→pv,pv,4,1
1002251_012,1002251,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002251_013,1002251,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,17,1
1002251_014,1002251,False,False,False,pv→pv→pv,pv,3,1
1002251_015,1002251,False,True,False,pv→cart,pv→cart,2,2
1002251_016,1002251,False,False,False,pv,pv,1,1
1002251_017,1002251,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv,pv→cart→pv,21,3
1002251_018,1002251,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002251_019,1002251,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy→pv→pv→pv→pv,pv→buy→pv,27,3
1002251_020,1002251,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002251_021,1002251,False,False,False,pv→pv→pv,pv,3,1
1002251_022,1002251,False,False,False,pv,pv,1,1
1002251_023,1002251,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002251_024,1002251,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002251_025,1002251,False,False,False,pv,pv,1,1
1002251_026,1002251,False,False,False,pv,pv,1,1
1002251_027,1002251,False,False,False,pv→pv→pv,pv,3,1
1002254_001,1002254,False,False,False,pv,pv,1,1
1002254_002,1002254,False,True,False,cart,cart,1,1
1002254_003,1002254,True,False,False,buy→pv→pv→pv,buy→pv,4,2
1002254_004,1002254,False,True,False,pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→cart→pv→pv,pv→cart→pv→cart→pv,14,5
1002254_005,1002254,False,True,False,cart→pv→pv→cart→pv→pv→pv,cart→pv→cart→pv,7,4
1002254_006,1002254,False,True,False,cart→cart→pv→pv→pv→pv,cart→pv,6,2
1002254_007,1002254,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002254_008,1002254,False,False,False,pv,pv,1,1
1002254_009,1002254,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002254_010,1002254,True,False,False,pv→buy→pv→pv→pv→pv→pv,pv→buy→pv,7,3
1002255_001,1002255,False,False,False,pv,pv,1,1
1002255_002,1002255,False,False,False,pv,pv,1,1
1002255_003,1002255,False,True,False,pv→pv→pv→pv→pv→cart,pv→cart,6,2
1002255_004,1002255,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002257_001,1002257,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1002257_002,1002257,False,False,False,pv,pv,1,1
1002257_003,1002257,False,False,False,pv,pv,1,1
1002257_004,1002257,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv,pv→cart→pv,17,3
1002257_005,1002257,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002257_006,1002257,False,False,False,pv→pv,pv,2,1
1002257_007,1002257,False,False,False,pv→pv,pv,2,1
1002257_008,1002257,False,False,False,pv→pv→pv,pv,3,1
1002257_009,1002257,False,False,False,pv,pv,1,1
1002257_010,1002257,True,True,False,pv→pv→pv→pv→pv→cart→buy→pv→pv→pv→pv→pv→pv,pv→cart→buy→pv,13,4
1002257_011,1002257,False,False,True,fav→pv→pv,fav→pv,3,2
1002257_012,1002257,True,False,False,pv→buy→pv,pv→buy→pv,3,3
1002257_013,1002257,False,False,False,pv,pv,1,1
1002257_014,1002257,False,True,False,pv→pv→cart→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,10,3
100225_001,100225,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→cart→pv→cart,pv→cart→pv→cart→pv→cart→pv→cart,34,8
100225_002,100225,False,True,False,cart→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→cart→pv→pv→cart→pv→cart→cart→pv→pv→pv→pv→pv→cart→pv,cart→pv→cart→pv→cart→pv→cart→pv→cart→pv→cart→pv→cart→pv→cart→pv,38,16
100225_003,100225,False,True,False,cart→pv→pv→pv→pv,cart→pv,5,2
100225_004,100225,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
100225_005,100225,True,False,False,buy→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,buy→pv,15,2
100225_006,100225,False,True,False,pv→cart→pv→pv,pv→cart→pv,4,3
100225_007,100225,False,False,False,pv→pv→pv→pv,pv,4,1
100225_008,100225,False,False,False,pv→pv→pv→pv,pv,4,1
100225_009,100225,False,True,False,cart→pv→pv→pv,cart→pv,4,2
100225_010,100225,False,True,False,pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,11,3
100225_011,100225,False,True,False,pv→cart→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv→cart→pv,17,5
100225_012,100225,False,True,False,pv→cart,pv→cart,2,2
100225_013,100225,False,False,False,pv,pv,1,1
100225_014,100225,True,False,False,buy,buy,1,1
100225_015,100225,False,True,False,pv→cart→pv→pv,pv→cart→pv,4,3
1002260_001,1002260,False,False,False,pv,pv,1,1
1002260_002,1002260,False,False,False,pv→pv,pv,2,1
1002260_003,1002260,False,False,False,pv→pv→pv→pv,pv,4,1
1002260_004,1002260,False,False,False,pv→pv,pv,2,1
1002260_005,1002260,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→buy,pv→buy,9,2
1002260_006,1002260,False,False,False,pv,pv,1,1
1002260_007,1002260,False,False,False,pv→pv,pv,2,1
1002260_008,1002260,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,9,1
1002260_009,1002260,False,False,False,pv,pv,1,1
1002260_010,1002260,False,False,True,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→fav→pv,23,3
1002271_001,1002271,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→buy→pv,79,3
1002271_002,1002271,False,False,False,pv,pv,1,1
1002271_003,1002271,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,72,1
1002271_004,1002271,False,False,False,pv,pv,1,1
1002271_005,1002271,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,34,1
1002271_006,1002271,False,False,False,pv→pv,pv,2,1
1002271_007,1002271,False,False,False,pv,pv,1,1
1002271_008,1002271,False,False,False,pv,pv,1,1
1002271_009,1002271,False,False,False,pv→pv,pv,2,1
1002271_010,1002271,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,28,1
1002271_011,1002271,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,10,1
1002271_012,1002271,True,False,False,pv→pv→pv→pv→pv→pv→buy→pv→pv→pv→pv,pv→buy→pv,11,3
1002271_013,1002271,False,False,False,pv→pv,pv,2,1
1002271_014,1002271,True,False,False,pv→pv→pv→pv→buy,pv→buy,5,2
1002271_015,1002271,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,11,1
1002271_016,1002271,False,False,False,pv,pv,1,1
1002271_017,1002271,False,False,False,pv,pv,1,1
1002271_018,1002271,False,False,False,pv→pv,pv,2,1
1002271_019,1002271,False,False,False,pv,pv,1,1
1002273_001,1002273,False,False,False,pv,pv,1,1
1002273_002,1002273,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002273_003,1002273,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_001,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,19,1
1002274_002,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_003,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_004,1002274,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002274_005,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,15,1
1002274_006,1002274,False,False,False,pv,pv,1,1
1002274_007,1002274,False,False,False,pv,pv,1,1
1002274_008,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_009,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_010,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_011,1002274,False,False,False,pv,pv,1,1
1002274_012,1002274,False,False,False,pv→pv,pv,2,1
1002274_013,1002274,False,False,False,pv,pv,1,1
1002274_014,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1002274_015,1002274,False,True,False,pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv,pv→cart→pv,12,3
1002274_016,1002274,False,False,False,pv→pv→pv,pv,3,1
1002274_017,1002274,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,26,3
1002274_018,1002274,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002274_019,1002274,False,False,False,pv,pv,1,1
1002274_020,1002274,False,False,False,pv→pv→pv→pv,pv,4,1
1002274_021,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_022,1002274,False,False,False,pv,pv,1,1
1002274_023,1002274,False,False,False,pv→pv,pv,2,1
1002274_024,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,15,1
1002274_025,1002274,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002274_026,1002274,False,False,False,pv,pv,1,1
1002274_027,1002274,False,True,False,pv→cart→pv,pv→cart→pv,3,3
1002274_028,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002274_029,1002274,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002274_030,1002274,False,False,False,pv→pv,pv,2,1
1002274_031,1002274,False,False,False,pv→pv→pv→pv,pv,4,1
1002274_032,1002274,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002274_033,1002274,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
100227_001,100227,False,False,True,pv→fav→pv→pv→fav→fav→pv,pv→fav→pv→fav→pv,7,5
100227_002,100227,False,False,False,pv,pv,1,1
100227_003,100227,False,False,True,pv→fav→pv,pv→fav→pv,3,3
100227_004,100227,False,False,True,pv→pv→pv→pv→pv→pv→fav→fav→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→fav→fav→pv→fav,pv→fav→pv→fav→pv→fav→pv→fav,23,8
100227_005,100227,False,False,True,fav→fav→fav→fav→pv→pv,fav→pv,6,2
100227_006,100227,False,False,True,fav→pv→pv→pv→pv→pv,fav→pv,6,2
100227_007,100227,False,False,True,pv→pv→pv→fav→fav→pv→pv→pv,pv→fav→pv,8,3
100227_008,100227,False,False,True,fav→fav→pv→pv,fav→pv,4,2
100227_009,100227,False,False,False,pv→pv→pv→pv→pv,pv,5,1
100227_010,100227,False,False,False,pv,pv,1,1
100227_011,100227,False,False,False,pv,pv,1,1
100227_012,100227,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
100227_013,100227,False,False,True,pv→pv→pv→pv→fav→pv→pv→fav,pv→fav→pv→fav,8,4
100227_014,100227,False,False,False,pv,pv,1,1
100227_015,100227,False,False,True,fav,fav,1,1
100227_016,100227,False,False,True,pv→fav,pv→fav,2,2
100227_017,100227,False,False,False,pv,pv,1,1
100227_018,100227,False,False,True,fav→pv→pv,fav→pv,3,2
100227_019,100227,False,False,False,pv→pv→pv,pv,3,1
100227_020,100227,False,False,False,pv→pv→pv→pv,pv,4,1
100227_021,100227,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,13,1
100227_022,100227,False,False,False,pv→pv→pv,pv,3,1
100227_023,100227,True,False,False,buy,buy,1,1
100227_024,100227,False,False,True,pv→pv→pv→fav→pv→pv→fav→pv→pv→pv→pv→pv→pv→fav→fav→pv→pv→pv,pv→fav→pv→fav→pv→fav→pv,18,7
100227_025,100227,False,False,True,pv→fav→pv→fav→pv,pv→fav→pv→fav→pv,5,5
1002291_001,1002291,False,False,False,pv→pv,pv,2,1
1002291_002,1002291,True,False,False,buy→pv→pv→pv→pv,buy→pv,5,2
1002291_003,1002291,False,False,True,pv→fav,pv→fav,2,2
1002291_004,1002291,False,False,False,pv→pv,pv,2,1
1002291_005,1002291,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→cart→cart→pv→pv→pv→pv→pv→cart,pv→cart→pv→cart→pv→cart,23,6
1002291_006,1002291,False,True,False,cart→pv→pv→pv→pv→cart→pv→pv→pv,cart→pv→cart→pv,9,4
1002291_007,1002291,False,True,True,cart→fav,cart→fav,2,2
1002291_008,1002291,False,False,False,pv→pv→pv→pv,pv,4,1
1002291_009,1002291,False,False,False,pv→pv→pv,pv,3,1
1002291_010,1002291,False,False,False,pv→pv,pv,2,1
1002291_011,1002291,False,False,False,pv,pv,1,1
1002291_012,1002291,False,False,False,pv,pv,1,1
1002291_013,1002291,False,False,False,pv→pv→pv→pv,pv,4,1
1002291_014,1002291,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,14,1
1002291_015,1002291,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,13,1
1002291_016,1002291,False,False,False,pv→pv,pv,2,1
1002291_017,1002291,False,False,False,pv,pv,1,1
1002291_018,1002291,False,False,False,pv,pv,1,1
1002291_019,1002291,False,False,False,pv→pv,pv,2,1
1002291_020,1002291,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002291_021,1002291,False,False,False,pv→pv→pv→pv,pv,4,1
1002291_022,1002291,False,False,False,pv→pv→pv,pv,3,1
1002291_023,1002291,False,False,False,pv,pv,1,1
1002291_024,1002291,False,False,False,pv→pv,pv,2,1
1002291_025,1002291,False,False,True,pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv,pv→fav→pv,11,3
1002291_026,1002291,False,False,False,pv,pv,1,1
1002291_027,1002291,False,False,True,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav,pv→fav,21,2
1002291_028,1002291,False,False,False,pv→pv→pv,pv,3,1
1002291_029,1002291,False,False,False,pv,pv,1,1
1002291_030,1002291,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1002291_031,1002291,False,False,True,pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv,pv→fav→pv,15,3
1002291_032,1002291,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002291_033,1002291,False,False,False,pv→pv→pv,pv,3,1
1002295_001,1002295,False,False,False,pv,pv,1,1
1002295_002,1002295,False,False,False,pv,pv,1,1
1002295_003,1002295,False,False,False,pv,pv,1,1
1002295_004,1002295,True,False,False,buy→pv,buy→pv,2,2
1002295_005,1002295,False,False,False,pv,pv,1,1
1002295_006,1002295,False,False,False,pv→pv,pv,2,1
1002295_007,1002295,True,False,False,pv→pv→buy→pv,pv→buy→pv,4,3
1002295_008,1002295,False,False,False,pv→pv→pv,pv,3,1
1002295_009,1002295,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,9,1
1002295_010,1002295,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,30,1
1002295_011,1002295,False,False,False,pv→pv→pv,pv,3,1
1002295_012,1002295,False,False,False,pv→pv,pv,2,1
1002295_013,1002295,False,False,False,pv,pv,1,1
1002295_014,1002295,False,False,False,pv→pv→pv→pv,pv,4,1
1002295_015,1002295,True,False,False,buy,buy,1,1
1002295_016,1002295,False,False,False,pv,pv,1,1
1002306_001,1002306,False,False,False,pv,pv,1,1
1002306_002,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,14,1
1002306_003,1002306,False,False,True,pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→fav→pv,15,3
1002306_004,1002306,False,False,False,pv→pv→pv,pv,3,1
1002306_005,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,12,1
1002306_006,1002306,False,False,False,pv,pv,1,1
1002306_007,1002306,False,True,False,cart→pv,cart→pv,2,2
1002306_008,1002306,False,False,False,pv,pv,1,1
1002306_009,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,10,1
1002306_010,1002306,False,False,False,pv→pv,pv,2,1
1002306_011,1002306,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002306_012,1002306,False,False,False,pv→pv→pv,pv,3,1
1002306_013,1002306,False,False,False,pv→pv→pv,pv,3,1
1002306_014,1002306,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002306_015,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1002306_016,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,16,1
1002306_017,1002306,False,False,False,pv,pv,1,1
1002306_018,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,9,1
1002306_019,1002306,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1002306_020,1002306,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002306_021,1002306,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,17,3
1002306_022,1002306,True,False,False,pv→pv→pv→buy,pv→buy,4,2
1002306_023,1002306,False,False,False,pv→pv→pv,pv,3,1
1002306_024,1002306,False,False,False,pv→pv→pv→pv,pv,4,1
1002306_025,1002306,False,False,False,pv→pv,pv,2,1
1002306_026,1002306,False,False,True,pv→fav→pv→pv→pv→pv→pv,pv→fav→pv,7,3
1002306_027,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1002306_028,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1002306_029,1002306,False,False,False,pv→pv→pv→pv,pv,4,1
1002306_030,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1002306_031,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,25,1
1002306_032,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,10,1
1002306_033,1002306,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002306_034,1002306,False,False,True,fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,fav→pv,20,2
1002306_035,1002306,False,False,False,pv,pv,1,1
1002306_036,1002306,False,False,False,pv→pv,pv,2,1
1002306_037,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,17,1
1002306_038,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,13,1
1002306_039,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,26,1
1002306_040,1002306,False,False,False,pv→pv,pv,2,1
1002306_041,1002306,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,20,1
1002307_001,1002307,False,False,False,pv,pv,1,1
1002307_002,1002307,True,True,True,cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy→buy→pv→pv→fav→fav→fav→pv→pv→pv→pv→pv→pv,cart→pv→buy→pv→fav→pv,40,6
1002307_003,1002307,True,True,False,cart→pv→pv→buy→pv,cart→pv→buy→pv,5,4
1002307_004,1002307,False,False,False,pv,pv,1,1
1002307_005,1002307,True,True,True,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→fav→pv→pv→pv→cart→pv,pv→buy→pv→cart→pv→cart→pv→fav→pv→cart→pv,79,11
1002307_006,1002307,False,False,True,fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→fav→pv→pv→fav→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv,fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv,46,14
1002307_007,1002307,False,False,False,pv,pv,1,1
1002307_008,1002307,False,True,True,pv→pv→cart→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→fav,pv→cart→pv→fav→pv→fav,27,6
1002307_009,1002307,False,False,False,pv,pv,1,1
1002307_010,1002307,False,True,True,fav→pv→cart→fav→pv→pv→pv→fav→pv→pv→pv→fav→pv→pv→pv→fav→pv→fav→pv→pv→fav→fav→pv→pv→fav→pv→pv→pv,fav→pv→cart→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv,28,17
1002307_011,1002307,False,True,True,pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→fav→fav→pv→pv→pv→pv→cart→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→cart→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→fav→pv→cart→pv→fav→pv→cart→pv→fav→pv→fav→pv→fav→pv→cart→pv→cart→pv→cart→pv,81,21
1002307_012,1002307,False,True,True,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→fav→pv→pv→cart→pv→cart→pv→cart→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→cart→pv→fav→pv→cart→pv→pv,pv→fav→pv→fav→pv→cart→pv→cart→pv→cart→pv→cart→pv→fav→pv→cart→pv→fav→pv→cart→pv,49,21
1002307_013,1002307,False,True,True,pv→pv→pv→cart→cart→pv→pv→pv→pv→cart→pv→cart→pv→pv→pv→cart→fav→cart→pv→fav→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv,pv→cart→pv→cart→pv→cart→pv→cart→fav→cart→pv→fav→pv→fav→pv→fav→pv,35,17
1002307_014,1002307,True,False,False,pv→pv→pv→pv→pv→buy→buy→buy→buy→buy,pv→buy,10,2
1002307_015,1002307,True,False,False,pv→pv→buy,pv→buy,3,2
1002307_016,1002307,False,True,True,pv→cart→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav,pv→cart→pv→cart→pv→fav,24,6
1002311_001,1002311,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1002311_002,1002311,False,False,False,pv,pv,1,1
1002311_003,1002311,False,True,False,pv→pv→pv→cart,pv→cart,4,2
1002311_004,1002311,False,False,False,pv,pv,1,1
1002311_005,1002311,False,False,False,pv,pv,1,1
1002311_006,1002311,False,False,False,pv→pv,pv,2,1
1002311_007,1002311,False,False,False,pv,pv,1,1
1002311_008,1002311,False,False,False,pv,pv,1,1
1002311_009,1002311,False,False,False,pv→pv,pv,2,1
1002311_010,1002311,True,False,False,buy,buy,1,1
1002311_011,1002311,False,False,False,pv→pv→pv→pv,pv,4,1
1002311_012,1002311,False,False,False,pv,pv,1,1
1002311_013,1002311,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,9,1
1002311_014,1002311,False,False,False,pv→pv→pv,pv,3,1
1002311_015,1002311,False,False,False,pv→pv→pv→pv,pv,4,1
1002311_016,1002311,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→buy→pv,pv→buy→pv,10,3
1002315_001,1002315,False,False,False,pv,pv,1,1
